VERSIONS,LEVEL_ID,TERRITORY_ID,NAME_HTML,UNIT,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
2024,3,NL132,Zuidoost-Drenthe,EUR2015,21665.77,22925.3,22825.24,22430.91,22423.04,24687.38,23938.08,22484.09,21644.88,23853.32,26238.14,25857.64,24760.87,24717.28,25127.32,25201.99,24966.77,25187.13,25983.01,26347.2,27689.29,28747.06,28830.41,28078.36,28385.38,28284.21,30164.33,31722.81,32825.73,30041.86,29612.28,29423.98,29229.41,29145.29,28246.15,27154.44,27189.88,27845.83,28797.62,27611.31,26325.0,28116.07,28596.68,30055.43,30090.52,30380.88,30757.08
2024,3,NL133,Zuidwest-Drenthe,EUR2015,18964.12,20216.13,20277.69,19731.09,20792.6,21026.83,22411.63,22896.37,23469.04,24324.93,25529.53,25875.96,26506.49,26142.63,26731.04,27189.19,27757.77,28970.66,25843.86,26378.64,27764.0,27522.22,28280.31,28548.82,28792.91,29301.57,29646.09,30175.97,30563.57,29553.08,29732.31,30828.46,29812.31,29558.46,30955.38,30424.43,30196.18,30546.97,31062.12,32500.0,31214.93,31986.67,32703.38,34332.87,34372.42,34704.19,35134.32
2024,3,NL211,Noord-Overijssel,EUR2015,22413.23,21951.0,21931.94,22109.8,22571.98,22709.55,22165.58,22573.51,23447.97,24342.56,25469.62,25107.55,25761.8,26156.72,26391.88,27222.27,27533.47,29190.43,31043.4,32376.01,32270.78,32165.18,31669.32,31830.5,32386.55,33444.48,34132.08,34777.59,36814.53,35031.44,34582.54,35743.42,34867.13,34878.33,35994.18,36329.75,36989.04,37622.01,38841.62,39036.73,37275.0,39960.95,41063.05,41385.58,41433.17,41833.12,42351.33
2024,3,NL212,Zuidwest-Overijssel,EUR2015,22138.12,21868.08,22042.43,22332.0,22820.67,22914.6,22284.5,23039.51,23721.7,23979.99,24704.59,25028.32,25270.88,25643.35,26266.76,26782.33,27703.09,27820.13,28591.03,30164.4,30890.21,31843.06,31383.56,30550.68,30926.17,30354.0,30780.13,31468.87,32190.79,31668.63,31861.44,32064.71,30237.25,30320.92,31035.95,31343.79,32524.03,33994.81,34775.48,34723.08,32096.18,33598.73,34637.13,34956.46,34996.55,35334.33,35772.04
2024,3,NL213,Twente,EUR2015,18784.16,18484.04,18583.65,18821.26,19254.88,19366.69,18885.04,19463.92,19966.69,20713.43,21354.0,21638.58,22440.66,22557.68,22889.49,23374.65,24146.76,24318.38,25056.34,26279.37,26852.39,27845.08,27460.03,27708.29,28024.19,28601.94,29504.37,31142.97,31745.0,31820.74,31571.63,32404.95,31312.28,31048.48,31374.92,31838.02,32519.78,33310.51,34163.28,34849.52,33853.72,36207.9,37367.75,37787.44,37830.82,38195.96,38669.1
2024,3,NL221,Veluwe,EUR2015,20305.4,19313.66,18605.12,18850.27,18895.45,19488.29,19757.85,20490.46,20956.52,21864.05,22795.47,23229.7,23939.44,24585.31,25177.0,25697.17,26472.9,27866.47,28989.06,30203.77,30320.99,31401.58,31153.61,31274.88,32039.5,32160.93,34510.53,35274.23,35669.54,34875.19,34882.14,36699.09,35609.23,35317.35,35808.11,35952.54,36539.11,37590.44,37950.15,38460.69,37313.75,38799.43,39903.56,40473.5,40520.0,40911.08,41417.82
2024,3,NL224,Zuidwest-Gelderland,EUR2015,14576.69,14188.45,13965.36,14466.51,14802.7,15363.08,15644.05,17534.24,18099.77,19854.94,21055.84,21593.52,22021.34,22001.41,23013.04,23679.19,24552.98,25861.15,27291.73,29157.01,29977.33,31165.79,29700.0,28779.22,29306.9,29791.42,31538.63,33586.32,35591.03,34361.97,34085.96,33788.56,32812.29,33124.05,34179.32,34636.55,34877.82,35851.45,36361.32,36386.53,35741.13,38144.4,39197.59,39716.2,39761.72,40145.3,40642.65
2024,3,NL225,Achterhoek,EUR2015,19241.95,18212.62,17435.32,17543.48,17463.3,17912.2,18084.51,18960.36,18942.08,20483.12,21057.29,21557.47,21704.62,21393.21,21916.43,22544.43,22957.06,23939.94,24431.67,24920.31,24259.34,24270.43,24103.99,23960.95,24295.56,25717.87,26520.4,27671.64,28784.83,27879.35,27504.73,28418.16,27393.27,27054.5,27813.53,28267.92,28943.0,29967.75,30491.52,30984.54,29924.13,31485.36,32571.28,33126.11,33164.3,33484.31,33899.07
2024,3,NL226,Arnhem/Nijmegen,EUR2015,22298.39,21424.72,20811.77,21220.4,21351.14,22085.66,22474.3,23758.3,24270.12,25087.66,26108.22,26387.71,26879.76,27649.71,28072.49,28987.5,29600.85,30501.25,31758.99,32829.3,33638.91,34042.96,33771.57,34040.43,33504.48,33544.96,34660.34,35167.95,35304.56,34855.67,34518.87,35368.02,34652.73,34085.52,34523.3,34836.74,35114.42,35586.9,36216.69,36535.76,35071.1,37161.04,38303.8,38893.22,38937.93,39313.77,39800.7
2024,3,NL230,Flevoland,EUR2015,26238.22,23025.82,20480.54,19520.86,18557.47,18424.92,18122.42,20907.19,21421.33,22838.05,23612.28,23606.29,23106.09,23033.35,24432.58,24341.52,24255.12,25241.58,25881.61,27523.03,27136.84,27757.01,27111.53,27924.72,28388.15,28990.76,30909.65,32221.75,31756.17,29774.35,30557.18,30523.86,30079.35,29138.6,29628.18,30082.88,30606.9,31550.24,31772.46,31780.48,30592.96,32403.94,33115.1,33433.33,33471.73,33794.85,34213.41
2024,3,NL321,Kop van Noord-Holland,EUR2015,27534.83,26244.04,24663.22,25326.26,28453.1,30244.3,25609.25,17541.06,17939.92,18890.58,19647.53,20076.15,20516.76,20735.97,21184.95,21721.8,21968.2,22629.26,23313.11,24492.17,25300.0,25985.75,25691.82,26248.21,26200.27,26592.6,27613.93,28977.32,29844.41,28047.7,26964.15,27105.11,26987.37,27126.08,27163.71,27602.96,28031.1,28463.64,28773.6,29384.88,28570.98,30484.47,32236.41,31195.16,31231.2,31532.71,31923.26
2024,3,NL323,IJmond,EUR2015,29116.51,28806.46,28049.8,28366.04,31998.58,33387.5,34903.92,28487.46,31545.43,33924.88,32063.64,30787.9,29139.79,29350.51,30355.8,31781.0,30662.47,33215.98,33104.54,31007.05,36278.98,34405.86,34994.65,35897.87,39684.57,42069.15,42192.59,43660.53,44470.16,37711.46,35815.03,35761.34,35319.07,35250.0,35324.74,33154.36,32556.63,32345.18,33570.2,32532.16,30779.9,34513.57,36609.8,35539.55,35580.64,35924.0,36368.91
2024,3,NL325,Zaanstreek,EUR2015,20860.53,20801.4,20501.02,19394.69,19414.4,19524.02,22031.25,23296.42,24030.4,23987.58,25013.94,24854.76,25803.02,25515.03,26125.96,25263.83,27047.92,28203.77,28321.66,29063.27,27379.47,27543.42,28478.57,28158.06,26230.77,26558.97,27210.19,28358.86,29133.33,27668.94,26997.53,27669.94,26637.58,26913.86,27352.69,26204.17,27546.15,27892.94,29043.6,29668.79,28802.89,31327.75,33063.83,31946.16,31982.92,32291.29,32691.32
2024,3,NL327,Het Gooi en Vechtstreek,EUR2015,26086.99,26259.2,26024.96,25547.52,26510.51,28798.0,30387.72,31695.14,32815.17,33268.79,34670.86,34405.96,34359.73,34493.14,35807.5,37495.63,37991.18,42176.5,44123.46,46548.03,47376.73,47136.58,46830.89,46172.71,46025.54,45807.38,46759.36,48923.72,47861.02,45196.11,44125.34,43778.65,42186.87,41121.65,42063.24,42929.78,42967.34,43870.78,44699.58,45402.76,42770.21,45446.94,48171.47,46742.54,46796.1,47247.77,47833.09
2024,3,NL328,Alkmaar en omgeving,EUR2015,18195.02,17930.86,17391.87,17703.16,18482.19,19218.33,19899.46,20068.25,20528.48,22131.72,23020.15,23199.5,23055.97,23276.87,23895.91,24365.41,25062.99,25698.94,26803.9,28014.62,29009.39,29148.85,28537.8,28915.35,28905.02,29487.47,30577.69,32762.64,33902.57,32382.4,32029.16,32929.68,32305.66,31589.16,31871.17,31004.15,31227.16,31490.57,32009.35,33189.92,32329.2,33753.97,35737.77,34613.22,34652.99,34987.42,35420.68
2024,3,NL341,Zeeuwsch-Vlaanderen,EUR2015,18681.38,18805.25,17885.77,18962.02,22408.08,21059.75,22997.17,26647.57,32919.12,33152.73,30310.95,28655.94,26162.23,25165.63,28841.98,30575.12,30422.39,29442.01,29559.75,29029.61,29964.49,30487.04,32020.37,32751.85,33271.3,33663.89,33873.15,36068.22,37592.52,31322.43,33322.43,37240.57,36279.25,35576.42,35566.98,36288.68,35595.28,36496.23,38938.1,36213.33,36403.81,38584.76,40206.06,43742.88,43792.28,44215.27,44762.96
2024,3,NL342,Overig Zeeland,EUR2015,18252.0,18338.66,17393.23,17051.62,18354.71,18432.86,19451.27,18708.03,19551.61,20633.5,21449.06,21947.78,21259.41,20741.21,22234.82,22350.36,22207.44,22318.01,23159.78,24110.63,23503.01,23697.39,24282.22,24813.28,25106.99,25223.9,25546.52,27980.59,29313.5,28423.36,30059.27,29929.09,29490.18,29311.64,30124.36,30970.18,31751.45,31943.12,32372.92,32974.1,32740.14,33319.93,34585.56,37499.61,37542.98,37905.14,38374.63
2024,3,NL411,West-Noord-Brabant,EUR2015,21285.19,20616.54,20551.08,20713.7,22039.64,22661.67,25007.67,25166.34,26899.12,27869.82,28816.94,29800.61,30118.02,30092.41,30970.64,31951.21,33423.73,35383.98,36012.16,37672.94,35895.45,36928.43,36510.13,36649.83,36617.99,37612.69,38356.09,39726.44,40742.55,38857.1,39014.63,40225.45,39602.75,39258.29,39461.16,40505.44,40953.27,42220.95,43180.25,43116.54,41472.96,44740.38,46390.37,46215.27,46268.37,46714.96,47293.53
2024,3,NL414,Zuidoost-Noord-Brabant,EUR2015,23712.98,22809.03,22581.8,23063.6,23692.86,23981.82,25740.37,26456.4,26483.24,28338.83,29272.76,29466.32,29944.95,30111.43,30965.28,32398.38,33429.57,34453.99,35799.08,38550.27,37176.26,36740.86,35296.39,34848.9,36774.1,37314.31,40141.21,41163.65,41604.65,38506.81,41974.76,43527.8,42708.74,42896.65,44222.0,46055.5,46793.28,48958.9,49706.1,50313.9,48920.69,52258.12,53932.87,53600.26,53661.89,54179.8,54850.86
2024,3,NL421,Noord-Limburg,EUR2015,20630.64,19810.62,18851.49,19432.43,19614.62,20473.52,21915.74,23095.51,23499.21,24836.16,25738.67,26599.61,26632.07,26383.51,26923.99,27499.63,28448.84,29064.31,30171.53,31065.62,32206.57,32702.17,32636.82,31412.59,32631.65,32601.44,33723.66,35591.04,35697.49,33796.07,33728.57,34837.5,35217.14,35633.57,35958.72,36593.57,37658.36,39125.75,39562.06,40003.19,37785.51,39514.08,40199.09,41651.71,41699.49,42102.01,42623.55
2024,3,NL422,Midden-Limburg,EUR2015,16083.63,15506.88,14830.63,15318.63,15876.2,16448.44,17856.74,18311.31,19048.24,19819.0,20786.07,20886.87,21231.59,21218.8,21976.5,22168.92,22919.44,23278.33,24035.2,25288.48,24274.64,24556.63,24355.56,25393.59,25706.84,26367.09,27872.22,28995.3,29473.93,29763.83,29835.74,30697.87,29891.49,30442.55,30757.45,30854.89,31259.75,32570.34,33467.51,33947.68,34827.73,34576.57,35382.86,36741.62,36783.97,37139.03,37599.09
2024,3,NL423,Zuid-Limburg,EUR2015,16183.67,15763.34,15192.77,16048.04,17178.32,17683.4,18828.52,19334.86,20718.47,21522.24,21429.69,21003.66,21214.26,21338.81,22998.03,24742.82,24868.35,26750.38,28592.72,30512.04,29860.27,30523.6,30808.86,30641.65,31748.88,31906.11,32802.43,34344.7,34664.75,32422.2,33643.42,34651.57,33632.78,33530.41,33825.37,35739.27,37302.0,37820.67,38341.47,38790.12,36686.07,40095.79,41122.43,42782.74,42831.91,43245.29,43780.94
2024,3,NO020,Innlandet,EUR2015,34826.07,34753.14,34206.58,34945.66,36514.01,38044.15,39048.71,39050.87,38193.5,37875.92,37902.5,38344.53,39020.04,39392.46,40671.37,41708.62,42942.38,44373.8,45354.47,46227.81,47217.04,47748.36,48009.55,48026.8,49577.41,50516.22,51313.71,52281.62,51813.21,49825.28,48975.23,49878.8,49697.49,49427.75,50644.84,52431.37,53675.66,55024.84,55513.42,55121.87,53687.53,56750.68,58230.33,58013.73,43904.3,44382.96,44893.69
2024,3,NO060,Trøndelag,EUR2015,26528.05,27046.49,27283.23,28585.82,30523.93,32339.01,33742.73,34460.83,34555.55,35181.51,36038.14,37265.79,38678.0,39816.61,41852.12,43680.06,45729.27,48009.58,48110.24,49496.71,50934.27,51820.8,52376.19,52661.19,54510.4,55659.82,56641.59,57769.78,57379.45,56140.75,56950.58,56988.79,58352.39,58732.15,59204.51,60909.44,62611.11,65028.68,65589.61,64869.21,63748.64,65235.13,66730.16,66391.44,50244.42,50791.94,51376.56
2024,3,NO071,Nordland,EUR2015,23015.32,23576.31,23892.93,25172.34,27059.96,28954.2,30552.25,31516.65,31852.73,32592.95,33565.51,34908.99,36410.08,37687.33,39812.69,41750.57,43543.46,45650.52,45329.96,46197.29,47663.37,48719.76,49439.72,49859.25,51621.28,52837.5,54196.8,55822.31,55940.98,53647.93,55513.2,53738.86,53837.68,54441.16,56354.81,56585.4,60159.01,61726.15,63154.29,62133.86,59555.93,63490.02,65225.2,65068.61,49243.44,49780.34,50353.09
2024,3,NO081,Oslo,EUR2015,94175.73,94682.27,93463.06,95629.23,99864.73,103810.24,106169.9,105833.23,102875.09,101001.12,100319.06,100409.73,100822.84,100793.6,103010.19,104288.23,110383.6,116714.01,121593.06,123465.46,124920.73,124924.17,123626.25,121722.09,123097.42,122409.34,121201.55,120174.87,115654.43,109612.73,112737.22,113405.5,115387.92,114425.99,114650.39,114368.96,115155.15,117821.58,117332.47,118309.12,118176.79,120006.11,122484.41,121622.68,92043.01,93046.31,94117.21
2024,3,NO092,Agder,EUR2015,34382.16,34524.52,34172.36,35153.11,36934.57,38664.84,39852.59,40116.48,39555.61,39525.54,39887.86,40674.87,41640.55,42255.68,43834.6,45151.86,46129.72,47357.11,48248.18,48234.37,50032.2,51380.84,52415.51,53249.44,55763.71,57596.06,59278.48,61039.25,61060.34,60051.14,57801.23,57684.27,57811.9,55314.61,56791.49,55919.83,54003.24,53972.28,55573.68,54678.72,53557.41,58700.36,59771.97,59274.67,44858.43,45347.27,45869.26
2024,3,NO0A1,Rogaland,EUR2015,34893.95,35474.25,35600.77,37014.86,39203.13,41286.73,42875.69,43613.46,43538.6,44108.07,45100.3,46512.76,47976.74,49083.03,51368.86,53414.45,55142.65,57095.89,58092.58,58635.57,61672.28,64153.96,66109.0,67712.99,71376.41,74184.17,76645.33,79163.01,79525.78,76491.41,78769.19,75168.14,77035.8,77790.04,77548.75,78928.27,72612.26,72602.09,72958.75,75740.66,75101.13,77016.31,78508.06,77943.2,58986.72,59629.76,60316.09
2024,3,NO0A2,Vestland,EUR2015,30901.56,31553.49,31787.32,33209.91,35377.61,37467.53,39063.68,39804.08,39743.14,40269.7,41180.04,42498.94,44007.74,45221.67,47472.85,49433.29,51724.59,54337.7,53322.15,54725.43,56895.1,58445.78,59609.69,60511.14,63306.46,65346.89,67268.34,69415.7,69598.07,67944.71,65877.81,67180.59,68187.67,68604.44,69078.29,68673.52,68809.62,68959.95,68217.32,67191.91,64002.14,67342.76,68962.88,68663.46,51963.86,52530.22,53134.76
2024,3,NO0A3,Møre og Romsdal,EUR2015,40570.28,40885.03,40739.85,42123.04,44380.69,46349.36,47652.64,48019.65,47600.99,47941.72,48567.24,49682.27,50895.31,51696.68,53616.55,55041.11,56750.18,58733.46,59193.16,58282.61,59753.2,60596.53,61062.48,61235.31,63315.41,64626.26,65777.41,67090.88,66486.7,65038.12,65601.87,65942.32,65915.99,66222.96,67397.35,66256.39,63312.97,64821.09,62379.98,64094.53,61020.48,63425.73,65061.35,64720.97,48980.33,49514.07,50083.75
2024,3,NO0B2,Svalbard,EUR2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270545.95,175678.02,169443.43,130381.94,90790.61,117789.4,75872.69,91157.89,105881.69,88400.63,85799.64,90297.41,62333.45,90960.58,92379.51,91837.26,69525.84,70252.09,71056.71
2024,3,PL213,Miasto Kraków,EUR2015,,,,,,,,,,,7109.49,6447.0,6656.19,6944.43,7325.24,7892.04,8422.24,8986.29,9221.55,10069.24,10298.6,9804.98,10200.27,11050.04,12124.01,12519.85,13411.78,14133.54,14510.11,15030.01,15265.1,15967.82,16143.93,16565.88,16897.07,17873.87,18545.09,19693.16,21175.32,22174.01,21815.94,23990.91,24804.71,25315.33,25794.17,26408.71,27264.96
2024,3,PL214,Krakowski,EUR2015,,,,,,,,,,,3000.13,2784.9,2819.97,2881.4,2996.15,3187.26,3354.58,3542.94,3728.82,3850.2,4061.91,4554.5,4589.8,4934.92,5078.77,5369.12,5632.93,5906.74,6628.78,6726.26,6808.77,7319.35,7460.43,7474.03,7879.97,8412.6,8785.13,9300.38,9846.21,10092.64,9656.76,10286.22,10598.56,10796.4,11000.68,11262.74,11627.92
2024,3,PL217,Tarnowski,EUR2015,,,,,,,,,,,3619.44,3336.96,3347.3,3391.97,3505.97,3699.97,3858.61,4043.91,4223.05,4349.48,4582.44,4551.69,4725.92,4891.58,5289.32,5412.4,5645.19,5760.01,6133.59,6351.94,6681.81,7358.07,7421.48,7107.94,7302.54,7655.58,7722.16,8183.41,8587.86,8933.83,8857.34,9340.91,9726.81,9952.03,10140.36,10381.91,10718.5
2024,3,PL218,Nowosadecki,EUR2015,,,,,,,,,,,3583.22,3281.35,3282.06,3310.82,3401.8,3573.84,3715.33,3876.95,4031.89,4141.87,4417.92,4464.84,4523.53,4719.1,5015.54,5301.09,5357.58,5588.32,6123.14,6309.48,6163.12,6532.63,6561.9,6530.76,7075.19,7337.25,7350.94,7796.46,8509.26,8909.26,9046.95,9166.36,9504.25,9708.88,9892.54,10128.18,10456.6
2024,3,PL219,Nowotarski,EUR2015,,,,,,,,,,,3369.89,3088.19,3078.95,3107.39,3185.73,3340.64,3465.88,3611.33,3746.18,3841.93,4112.7,4123.3,4226.88,4492.34,4679.1,4913.16,4994.35,5189.59,5553.99,5828.68,5835.81,5918.13,6058.06,6024.77,6368.61,6694.81,6960.4,7410.8,7913.43,8181.68,7918.85,8441.52,8773.05,8961.71,9131.3,9348.83,9651.93
2024,3,PL21A,Oswiecimski,EUR2015,,,,,,,,,,,4712.71,4330.03,4351.2,4422.33,4569.43,4824.11,5040.85,5283.91,5521.29,5703.04,5907.0,5677.01,5928.96,6367.77,6472.37,6690.2,6768.81,6993.45,7213.64,7504.71,7750.09,8181.26,8145.73,8016.43,8366.92,8848.67,9084.65,9554.03,9818.55,10170.7,10033.21,11022.71,11492.25,11772.01,11994.82,12280.62,12678.83
2024,3,PL224,Czestochowski,EUR2015,,,,,,,,,,,4490.05,4145.51,4193.24,4285.0,4460.29,4746.34,4995.69,5269.11,5467.67,5601.51,5930.12,6411.03,6233.59,5910.52,6138.28,6331.35,6716.98,7452.81,7629.82,7569.64,7860.67,8341.69,8510.4,8730.21,9268.91,9845.67,10420.04,11010.85,11567.52,12348.32,12477.6,13296.45,14104.4,14164.78,14432.81,14776.62,15255.66
2024,3,PL225,Bielski,EUR2015,,,,,,,,,,,5329.19,4887.47,5001.61,5177.52,5427.36,5814.59,6154.39,6532.24,6820.05,7044.0,7389.86,7403.83,7364.91,6975.84,6920.5,7035.83,7739.93,8314.13,8826.29,9219.8,9360.15,9793.98,10116.51,10249.0,11062.9,12035.35,12616.82,12991.25,13630.63,14167.68,13505.94,14448.16,15248.16,15284.5,15573.64,15944.68,16461.7
2024,3,PL227,Rybnicki,EUR2015,,,,,,,,,,,4209.75,3853.88,3938.95,4079.26,4273.59,4571.69,4832.57,5124.6,5350.33,5562.16,5773.95,6079.43,6024.87,5774.36,6584.03,6552.18,6815.56,7256.7,8422.29,8259.41,9228.62,9932.55,9765.08,9461.6,9712.64,10135.05,10320.63,11248.92,12071.55,12477.27,11840.89,12777.68,13528.24,13581.4,13838.36,14168.03,14627.4
2024,3,PL228,Bytomski,EUR2015,,,,,,,,,,,3859.64,3521.4,3584.15,3698.66,3866.08,4128.47,4355.77,4598.84,4776.26,4975.77,5200.76,5483.2,5797.45,5370.92,5258.42,5556.18,6107.09,6528.41,6835.78,7092.64,7317.78,7583.02,7587.93,7743.35,8086.45,8580.25,8720.89,9324.28,10052.29,10441.46,10239.99,10927.02,11571.38,11623.45,11843.45,12125.68,12518.78
2024,3,PL229,Gliwicki,EUR2015,,,,,,,,,,,4790.68,4399.45,4557.45,4768.28,5061.54,5486.33,5854.07,6257.84,6586.98,6907.37,7127.85,7073.19,7171.8,6794.03,7006.86,7078.45,8282.74,9243.13,9721.49,10329.04,11085.4,11516.87,12174.33,12342.44,13147.98,13818.25,14789.87,15120.94,15974.72,17110.95,16943.34,18301.63,19415.08,19504.91,19873.77,20347.21,21006.97
2024,3,PL22A,Katowicki,EUR2015,,,,,,,,,,,6433.23,5846.85,6024.86,6296.26,6694.72,7271.69,7723.76,8222.53,8637.49,9040.94,9338.21,9357.22,10427.04,9465.75,9383.73,9651.23,10567.91,11791.96,12456.54,12868.45,12657.41,13516.4,13619.81,14199.19,14429.1,15128.63,15373.95,16393.11,17874.59,18814.5,18642.92,20551.23,21824.47,21942.84,22357.95,22890.57,23632.77
2024,3,PL22B,Sosnowiecki,EUR2015,,,,,,,,,,,4973.5,4511.19,4640.88,4846.47,5083.27,5434.2,5734.78,6070.86,6317.53,6467.45,6638.56,6338.04,6738.26,6493.55,7206.46,6865.42,8190.39,8792.36,8816.17,8332.97,8927.89,9357.88,9511.38,9461.66,10148.11,10653.79,11303.18,11678.71,12613.65,12752.79,12448.21,14959.66,15899.87,15990.26,16292.77,16680.93,17221.78
2024,3,PL22C,Tyski,EUR2015,,,,,,,,,,,6473.54,5896.25,6030.49,6299.63,6536.99,6932.2,7391.0,7895.91,8303.37,8659.8,8736.92,9526.67,9533.89,9872.58,9589.95,9658.82,10061.19,11297.28,12710.26,13762.43,14225.96,14883.58,14561.04,13853.0,13933.02,14422.49,14998.93,15925.1,16235.26,16211.65,15107.86,16948.3,17859.6,17893.74,18232.23,18666.61,19271.83
2024,3,PL411,Pilski,EUR2015,,,,,,,,,,,4615.97,4222.7,4228.61,4287.23,4425.32,4658.92,4842.34,5041.25,4938.99,5439.53,5629.49,5762.55,5588.93,5923.04,6489.9,6671.1,6679.3,7104.53,7124.39,7456.43,7509.18,7769.68,7844.34,7995.14,8389.69,8964.44,9186.16,9570.39,10181.48,10373.45,10356.42,10870.25,11495.48,11539.66,11758.08,12038.28,12428.54
2024,3,PL414,Koninski,EUR2015,,,,,,,,,,,2800.25,2623.31,2683.09,2778.66,2929.56,3150.37,3345.95,3556.58,3553.0,5003.38,5295.32,5516.36,5550.52,6083.09,6377.29,6569.13,6629.7,6891.06,6997.39,7422.35,7425.18,7941.25,8063.03,7996.93,8362.53,8715.66,9087.42,9731.4,10304.69,11038.62,10790.76,11264.79,11896.04,11934.64,12160.51,12450.18,12853.84
2024,3,PL415,Miasto Poznan,EUR2015,,,,,,,,,,,10325.23,9270.09,9408.67,9666.27,10028.22,10605.33,11070.55,11552.81,11352.16,12417.63,13074.91,13044.56,13313.34,14061.49,15578.77,16256.13,16765.58,18023.53,18312.24,18824.94,18915.96,19506.45,20130.32,20565.25,20863.02,21698.69,22338.0,23683.91,24800.01,26569.0,26354.98,28872.4,30510.56,30644.68,31224.29,31968.12,33004.64
2024,3,PL416,Kaliski,EUR2015,,,,,,,,,,,4179.06,3848.48,3886.95,3967.74,4115.4,4367.91,4587.68,4841.72,5293.52,5041.04,5274.3,5472.45,5383.41,5737.01,6348.25,6564.42,6900.64,7089.83,7383.28,7705.14,7864.71,8417.85,8716.59,8805.74,9512.89,10375.89,10595.37,11186.98,11834.63,12242.01,12145.0,12902.52,13623.24,13667.69,13926.16,14257.94,14720.26
2024,3,PL417,Leszczynski,EUR2015,,,,,,,,,,,4396.06,4046.78,4082.67,4167.37,4327.34,4590.08,4818.2,5082.81,5549.14,5306.04,5611.35,5617.97,5609.2,6215.09,6860.07,6958.36,7422.11,7745.98,7944.84,8123.64,8413.89,8894.39,9128.93,9286.99,9825.61,10257.93,10594.31,11172.54,11719.91,12206.19,12183.52,12857.4,13548.63,13578.33,13835.28,14164.91,14624.23
2024,3,PL418,Poznanski,EUR2015,,,,,,,,,,,5554.02,5166.76,5274.71,5448.86,5722.97,6139.96,6519.66,6955.45,7660.35,7363.93,7801.65,7762.23,7499.42,8381.0,9107.64,9314.52,10092.02,10538.64,11105.88,11319.72,11349.39,12109.5,12234.2,12264.68,12861.82,13479.01,14137.63,14637.73,15174.88,15643.02,15211.72,16018.94,16683.28,16634.3,16948.95,17352.77,17915.36
2024,3,PL424,Miasto Szczecin,EUR2015,,,,,,,,,,,7709.99,6964.24,7018.95,7174.83,7437.65,7865.46,8231.0,8618.16,8914.87,9320.68,9777.19,9596.44,9643.87,9783.46,9834.74,10429.4,11098.19,11238.37,11436.04,11651.65,11713.03,12210.36,12326.77,12407.63,12920.72,13585.19,13798.0,14653.99,15800.26,16243.17,16114.85,17377.02,18066.26,18003.93,18344.43,18781.43,19390.33
2024,3,PL426,Koszalinski,EUR2015,,,,,,,,,,,4786.2,4389.49,4418.46,4506.19,4663.42,4922.23,5138.83,5383.95,5550.08,5821.84,5947.33,6106.07,6204.84,6544.09,6936.65,7057.94,7689.55,7604.36,7932.43,8317.19,8516.85,8582.26,8674.92,8804.45,9131.43,9554.94,9770.74,10370.84,10974.09,11378.48,11177.61,12052.52,12524.79,12477.39,12713.35,13016.22,13438.2
2024,3,PL427,Szczecinecko-pyrzycki,EUR2015,,,,,,,,,,,3604.87,3318.53,3343.62,3415.92,3541.22,3739.08,3906.93,4093.55,4221.05,4435.1,4812.88,4741.79,4732.23,4864.25,5158.69,5235.07,5516.01,5783.77,5676.3,5958.88,6168.75,6427.59,6448.2,6528.25,6958.46,7148.38,7458.69,7892.99,8224.83,8456.08,8358.22,9345.16,9737.29,9716.55,9900.21,10136.1,10464.66
2024,3,PL428,Szczecinski,EUR2015,,,,,,,,,,,4805.5,4397.99,4408.71,4483.12,4627.6,4862.85,5051.12,5266.22,5404.5,5648.71,5868.49,5908.07,5895.05,6123.56,6423.61,6594.32,6751.77,7236.91,7475.11,7559.49,7833.11,8143.57,8343.42,8256.79,8736.92,9144.99,9443.26,9900.56,10461.17,10940.72,10834.32,11342.55,11734.9,11672.65,11893.34,12176.66,12571.49
2024,3,PL431,Gorzowski,EUR2015,,,,,,,,,,,4809.68,4433.12,4494.89,4624.36,4826.84,5133.14,5395.06,5684.18,5896.68,6203.36,6243.28,6261.26,6377.6,6199.32,6522.69,6823.85,7233.67,7641.25,8173.3,8416.34,8501.12,8564.97,8900.38,8717.53,9225.46,9569.74,9809.37,10181.17,10637.58,11107.06,11074.51,11647.81,12321.76,12496.75,12733.21,13036.48,13459.17
2024,3,PL432,Zielonogórski,EUR2015,,,,,,,,,,,4029.25,3734.12,3800.27,3928.43,4121.12,4394.05,4632.14,4898.34,5103.21,5587.15,5794.24,5830.1,5861.16,5902.66,6500.16,6984.23,7321.48,7757.82,8054.74,7868.18,8109.22,8580.19,8699.66,8872.26,9320.12,9612.35,9923.35,10430.6,10942.59,11332.32,11126.31,12182.77,12866.97,13049.06,13295.92,13612.63,14054.01
