Year;Country;Region_Code;Region_Name;Level;Indicator;Value;Data_Type;Notes
2018;RS;RS121;???????????? ??????;3;KIS Value;21,52;Actual;
2018;RS;RS122;????????????? ??????;3;KIS Value;37,66;Actual;
2018;RS;RS123;?????????? ??????;3;KIS Value;162,88;Actual;
2018;RS;RS124;??????????????? ??????;3;KIS Value;16,8;Actual;
2018;RS;RS125;???????????? ??????;3;KIS Value;26,38;Actual;
2018;RS;RS126;?????????????? ??????;3;KIS Value;23,36;Actual;
2018;RS;RS127;??????? ??????;3;KIS Value;34,76;Actual;
2018;RS;RS211;??????????? ??????;3;KIS Value;33,52;Actual;
2018;RS;RS212;?????????? ??????;3;KIS Value;18,68;Actual;
2018;RS;RS213;????????? ??????;3;KIS Value;31,26;Actual;
2018;RS;RS214;????????? ??????;3;KIS Value;25,84;Actual;
2018;RS;RS215;?????????? ??????;3;KIS Value;25,52;Actual;
2018;RS;RS216;???????? ??????;3;KIS Value;25,84;Actual;
2018;RS;RS217;????? ??????;3;KIS Value;41,74;Actual;
2018;RS;RS218;?????????? ??????;3;KIS Value;49,3;Actual;
2018;RS;RS221;?????? ??????;3;KIS Value;14,96;Actual;
2018;RS;RS222;??????????? ??????;3;KIS Value;23,46;Actual;
2018;RS;RS223;?????????? ??????;3;KIS Value;15,92;Actual;
2018;RS;RS224;?????????? ??????;3;KIS Value;25,54;Actual;
2018;RS;RS225;???????? ??????;3;KIS Value;66,44;Actual;
2018;RS;RS226;???????? ??????;3;KIS Value;11,54;Actual;
2018;RS;RS227;?????????? ??????;3;KIS Value;19,4;Actual;
2018;RS;RS228;??????? ??????;3;KIS Value;24,64;Actual;
2018;RS;RS229;???????? ??????;3;KIS Value;12;Actual;
2018;RS;RSZZZ;Extra regio (RS);3;KIS Value;0,53;Actual;
2018;SI;SI031;Pomurska;3;KIS Value;24,82;Actual;
2018;SI;SI032;Podravska;3;KIS Value;104,1;Actual;
2018;SI;SI033;Koroska;3;KIS Value;15,36;Actual;
2018;SI;SI034;Savinjska;3;KIS Value;64,58;Actual;
2018;SI;SI035;Zasavska;3;KIS Value;11,32;Actual;
2018;SI;SI036;Posavska;3;KIS Value;17,06;Actual;
2018;SI;SI037;Jugovzhodna Slovenija;3;KIS Value;38,42;Actual;
2018;SI;SI038;Primorsko-notranjska;3;KIS Value;11,88;Actual;
2018;SI;SI041;Osrednjeslovenska;3;KIS Value;346,56;Actual;
2018;SI;SI042;Gorenjska;3;KIS Value;49,38;Actual;
2018;SI;SI043;Goriska;3;KIS Value;32,6;Actual;
2018;SI;SI044;Obalno-kraska;3;KIS Value;38,76;Actual;
2019;HR;HR021;Bjelovarsko-bilogorska županija;3;KIS Value;30,18;Actual;
2019;HR;HR022;Viroviti?ko-podravska županija;3;KIS Value;13,24;Actual;
2019;HR;HR023;Požeško-slavonska županija;3;KIS Value;13,84;Actual;
2019;HR;HR024;Brodsko-posavska županija;3;KIS Value;25,4;Actual;
2019;HR;HR025;Osje?ko-baranjska županija;3;KIS Value;60,76;Actual;
2019;HR;HR026;Vukovarsko-srijemska županija;3;KIS Value;31,76;Actual;
2019;HR;HR027;Karlova?ka županija;3;KIS Value;29,08;Actual;
2019;HR;HR028;Sisa?ko-moslava?ka županija;3;KIS Value;32,12;Actual;
2019;HR;HR031;Primorsko-goranska zupanija;3;KIS Value;88,62;Actual;
2019;HR;HR032;Licko-senjska zupanija;3;KIS Value;10,46;Actual;
2019;HR;HR033;Zadarska zupanija;3;KIS Value;36,5;Actual;
2019;HR;HR034;Sibensko-kninska zupanija;3;KIS Value;22;Actual;
2019;HR;HR035;Splitsko-dalmatinska zupanija;3;KIS Value;98,34;Actual;
2019;HR;HR036;Istarska zupanija;3;KIS Value;52,24;Actual;
2019;HR;HR037;Dubrovacko-neretvanska zupanija;3;KIS Value;34,42;Actual;
2019;HR;HR050;Grad Zagreb;3;KIS Value;424,62;Actual;
2019;HR;HR061;Me?imurska županija;3;KIS Value;19,06;Actual;
2019;HR;HR062;Varaždinska županija;3;KIS Value;34,6;Actual;
2019;HR;HR063;Koprivni?ko-križeva?ka županija;3;KIS Value;18,74;Actual;
2019;HR;HR064;Krapinsko-zagorska županija;3;KIS Value;22,2;Actual;
2019;HR;HR065;Zagreba?ka županija;3;KIS Value;40,04;Actual;
2019;MK;MK001;Vardarski;3;KIS Value;23,12;Actual;
2019;MK;MK002;Istocen;3;KIS Value;26,14;Actual;
2019;MK;MK003;Jugozapaden;3;KIS Value;36,08;Actual;
2019;MK;MK004;Jugoistocen;3;KIS Value;22,4;Actual;
2019;MK;MK005;Pelagoniski;3;KIS Value;33,84;Actual;
2019;MK;MK006;Poloski;3;KIS Value;43,06;Actual;
2019;MK;MK007;Severoistocen;3;KIS Value;24,44;Actual;
2019;MK;MK008;Skopski;3;KIS Value;192,5;Actual;
2019;RS;RS110;?????????? ??????;3;KIS Value;863,94;Actual;
2019;RS;RS121;???????????? ??????;3;KIS Value;22,26;Actual;
2019;RS;RS122;????????????? ??????;3;KIS Value;39,3;Actual;
2019;RS;RS123;?????????? ??????;3;KIS Value;157,22;Actual;
2019;RS;RS124;??????????????? ??????;3;KIS Value;16,98;Actual;
2019;RS;RS125;???????????? ??????;3;KIS Value;25,76;Actual;
2019;RS;RS126;?????????????? ??????;3;KIS Value;25,28;Actual;
2019;RS;RS127;??????? ??????;3;KIS Value;36,62;Actual;
2019;RS;RS211;??????????? ??????;3;KIS Value;32,7;Actual;
2019;RS;RS212;?????????? ??????;3;KIS Value;18,32;Actual;
2019;RS;RS213;????????? ??????;3;KIS Value;31,78;Actual;
2019;RS;RS214;????????? ??????;3;KIS Value;26,46;Actual;
2019;RS;RS215;?????????? ??????;3;KIS Value;25,64;Actual;
2019;RS;RS216;???????? ??????;3;KIS Value;25,66;Actual;
2019;RS;RS217;????? ??????;3;KIS Value;40,58;Actual;
2019;RS;RS218;?????????? ??????;3;KIS Value;48,5;Actual;
2019;RS;RS221;?????? ??????;3;KIS Value;15,42;Actual;
2019;RS;RS222;??????????? ??????;3;KIS Value;24,12;Actual;
2019;RS;RS223;?????????? ??????;3;KIS Value;16,42;Actual;
2019;RS;RS224;?????????? ??????;3;KIS Value;26,06;Actual;
2019;RS;RS225;???????? ??????;3;KIS Value;68,08;Actual;
2019;RS;RS226;???????? ??????;3;KIS Value;11,14;Actual;
2019;RS;RS227;?????????? ??????;3;KIS Value;19,08;Actual;
2019;RS;RS228;??????? ??????;3;KIS Value;24,98;Actual;
2019;RS;RS229;???????? ??????;3;KIS Value;11,86;Actual;
2019;RS;RSZZZ;Extra regio (RS);3;KIS Value;0,53;Actual;
2019;SI;SI031;Pomurska;3;KIS Value;24,92;Actual;
2019;SI;SI032;Podravska;3;KIS Value;107,84;Actual;
2019;SI;SI033;Koroska;3;KIS Value;15,38;Actual;
2019;SI;SI034;Savinjska;3;KIS Value;64,52;Actual;
2019;SI;SI035;Zasavska;3;KIS Value;11,34;Actual;
2019;SI;SI036;Posavska;3;KIS Value;16,78;Actual;
2019;SI;SI037;Jugovzhodna Slovenija;3;KIS Value;36,38;Actual;
2019;SI;SI038;Primorsko-notranjska;3;KIS Value;12,32;Actual;
2019;SI;SI041;Osrednjeslovenska;3;KIS Value;353,78;Actual;
2019;SI;SI042;Gorenjska;3;KIS Value;48,96;Actual;
2019;SI;SI043;Goriska;3;KIS Value;32,48;Actual;
2019;SI;SI044;Obalno-kraska;3;KIS Value;39,98;Actual;
2020;HR;HR021;Bjelovarsko-bilogorska županija;3;KIS Value;24;Actual;
2020;HR;HR022;Viroviti?ko-podravska županija;3;KIS Value;14,24;Actual;
2020;HR;HR023;Požeško-slavonska županija;3;KIS Value;15,1;Actual;
2020;HR;HR024;Brodsko-posavska županija;3;KIS Value;27,36;Actual;
2020;HR;HR025;Osje?ko-baranjska županija;3;KIS Value;69;Actual;
2020;HR;HR026;Vukovarsko-srijemska županija;3;KIS Value;33,66;Actual;
2020;HR;HR027;Karlova?ka županija;3;KIS Value;28,02;Actual;
2020;HR;HR028;Sisa?ko-moslava?ka županija;3;KIS Value;35,92;Actual;
2020;HR;HR031;Primorsko-goranska zupanija;3;KIS Value;80,18;Actual;
2020;HR;HR032;Licko-senjska zupanija;3;KIS Value;10,46;Actual;
2020;HR;HR033;Zadarska zupanija;3;KIS Value;41,3;Actual;
2020;HR;HR034;Sibensko-kninska zupanija;3;KIS Value;22,5;Actual;
2020;HR;HR035;Splitsko-dalmatinska zupanija;3;KIS Value;112,78;Actual;
2020;HR;HR036;Istarska zupanija;3;KIS Value;53,44;Actual;
2020;HR;HR037;Dubrovacko-neretvanska zupanija;3;KIS Value;32,64;Actual;
2020;HR;HR050;Grad Zagreb;3;KIS Value;329,46;Actual;
2020;HR;HR061;Me?imurska županija;3;KIS Value;21,16;Actual;
2020;HR;HR062;Varaždinska županija;3;KIS Value;37,9;Actual;
2020;HR;HR063;Koprivni?ko-križeva?ka županija;3;KIS Value;21;Actual;
2020;HR;HR064;Krapinsko-zagorska županija;3;KIS Value;29,28;Actual;
2020;HR;HR065;Zagreba?ka županija;3;KIS Value;84,88;Actual;
2020;MK;MK001;Vardarski;3;KIS Value;21,24;Actual;
2020;MK;MK002;Istocen;3;KIS Value;25,52;Actual;
2020;MK;MK003;Jugozapaden;3;KIS Value;36,58;Actual;
2020;MK;MK004;Jugoistocen;3;KIS Value;20,04;Actual;
2020;MK;MK005;Pelagoniski;3;KIS Value;34,3;Actual;
2020;MK;MK006;Poloski;3;KIS Value;43,32;Actual;
2020;MK;MK007;Severoistocen;3;KIS Value;23,84;Actual;
2020;MK;MK008;Skopski;3;KIS Value;189,24;Actual;
2020;RS;RS110;?????????? ??????;3;KIS Value;862,64;Actual;
2020;RS;RS121;???????????? ??????;3;KIS Value;20,44;Actual;
2020;RS;RS122;????????????? ??????;3;KIS Value;40,74;Actual;
2020;RS;RS123;?????????? ??????;3;KIS Value;166,16;Actual;
2020;RS;RS124;??????????????? ??????;3;KIS Value;16;Actual;
2020;RS;RS125;???????????? ??????;3;KIS Value;26,06;Actual;
2020;RS;RS126;?????????????? ??????;3;KIS Value;20,5;Actual;
2020;RS;RS127;??????? ??????;3;KIS Value;34,78;Actual;
2020;RS;RS211;??????????? ??????;3;KIS Value;32,62;Actual;
2020;RS;RS212;?????????? ??????;3;KIS Value;18,46;Actual;
2020;RS;RS213;????????? ??????;3;KIS Value;32,16;Actual;
2020;RS;RS214;????????? ??????;3;KIS Value;27,04;Actual;
2020;RS;RS215;?????????? ??????;3;KIS Value;25,02;Actual;
2020;RS;RS216;???????? ??????;3;KIS Value;26,38;Actual;
2020;RS;RS217;????? ??????;3;KIS Value;41,44;Actual;
2020;RS;RS218;?????????? ??????;3;KIS Value;50,24;Actual;
2020;RS;RS221;?????? ??????;3;KIS Value;14,06;Actual;
2020;RS;RS222;??????????? ??????;3;KIS Value;23,54;Actual;
2020;RS;RS223;?????????? ??????;3;KIS Value;15,82;Actual;
2020;RS;RS224;?????????? ??????;3;KIS Value;27,3;Actual;
2020;RS;RS225;???????? ??????;3;KIS Value;70,7;Actual;
2020;RS;RS226;???????? ??????;3;KIS Value;10,9;Actual;
2020;RS;RS227;?????????? ??????;3;KIS Value;19,9;Actual;
2020;RS;RS228;??????? ??????;3;KIS Value;24,12;Actual;
2020;RS;RS229;???????? ??????;3;KIS Value;10,48;Actual;
2020;RS;RSZZZ;Extra regio (RS);3;KIS Value;0,47;Actual;
2020;SI;SI031;Pomurska;3;KIS Value;25,92;Actual;
2020;SI;SI032;Podravska;3;KIS Value;107,08;Actual;
2020;SI;SI033;Koroska;3;KIS Value;15,8;Actual;
2020;SI;SI034;Savinjska;3;KIS Value;64,06;Actual;
2020;SI;SI035;Zasavska;3;KIS Value;11,34;Actual;
2020;SI;SI036;Posavska;3;KIS Value;16,86;Actual;
2020;SI;SI037;Jugovzhodna Slovenija;3;KIS Value;36;Actual;
2020;SI;SI038;Primorsko-notranjska;3;KIS Value;12,02;Actual;
2020;SI;SI041;Osrednjeslovenska;3;KIS Value;354,54;Actual;
2020;SI;SI042;Gorenjska;3;KIS Value;49,12;Actual;
2020;SI;SI043;Goriska;3;KIS Value;32,42;Actual;
2020;SI;SI044;Obalno-kraska;3;KIS Value;38,46;Actual;
2021;HR;HR021;Bjelovarsko-bilogorska županija;3;KIS Value;23,68;Actual;
2021;HR;HR022;Viroviti?ko-podravska županija;3;KIS Value;14,22;Actual;
2021;HR;HR023;Požeško-slavonska županija;3;KIS Value;15,08;Actual;
2021;HR;HR024;Brodsko-posavska županija;3;KIS Value;27,16;Actual;
2021;HR;HR025;Osje?ko-baranjska županija;3;KIS Value;67,68;Actual;
2021;HR;HR026;Vukovarsko-srijemska županija;3;KIS Value;34,12;Actual;
2021;HR;HR027;Karlova?ka županija;3;KIS Value;27,54;Actual;
2021;HR;HR028;Sisa?ko-moslava?ka županija;3;KIS Value;35,92;Actual;
2021;HR;HR031;Primorsko-goranska zupanija;3;KIS Value;77,76;Actual;
2021;HR;HR032;Licko-senjska zupanija;3;KIS Value;10,36;Actual;
2021;HR;HR033;Zadarska zupanija;3;KIS Value;41,14;Actual;
2021;HR;HR034;Sibensko-kninska zupanija;3;KIS Value;22,4;Actual;
2021;HR;HR035;Splitsko-dalmatinska zupanija;3;KIS Value;110,94;Actual;
2021;HR;HR036;Istarska zupanija;3;KIS Value;52,92;Actual;
2021;HR;HR037;Dubrovacko-neretvanska zupanija;3;KIS Value;32,84;Actual;
2021;HR;HR050;Grad Zagreb;3;KIS Value;318,36;Actual;
2021;HR;HR061;Me?imurska županija;3;KIS Value;21,24;Actual;
2021;HR;HR062;Varaždinska županija;3;KIS Value;37,28;Actual;
2021;HR;HR063;Koprivni?ko-križeva?ka županija;3;KIS Value;20,58;Actual;
2021;HR;HR064;Krapinsko-zagorska županija;3;KIS Value;29,06;Actual;
2021;HR;HR065;Zagreba?ka županija;3;KIS Value;84;Actual;
2021;MK;MK001;Vardarski;3;KIS Value;22,48;Actual;
2021;MK;MK002;Istocen;3;KIS Value;26,82;Actual;
2021;MK;MK003;Jugozapaden;3;KIS Value;36,38;Actual;
2021;MK;MK004;Jugoistocen;3;KIS Value;22,2;Actual;
2021;MK;MK005;Pelagoniski;3;KIS Value;36,1;Actual;
2021;MK;MK006;Poloski;3;KIS Value;44,56;Actual;
2021;MK;MK007;Severoistocen;3;KIS Value;23,44;Actual;
2021;MK;MK008;Skopski;3;KIS Value;202,06;Actual;
2021;RS;RS110;?????????? ??????;3;KIS Value;919,04;Actual;
2021;RS;RS121;???????????? ??????;3;KIS Value;21,32;Actual;
2021;RS;RS122;????????????? ??????;3;KIS Value;40,5;Actual;
2021;RS;RS123;?????????? ??????;3;KIS Value;173;Actual;
2021;RS;RS124;??????????????? ??????;3;KIS Value;16,44;Actual;
2021;RS;RS125;???????????? ??????;3;KIS Value;27,68;Actual;
2021;RS;RS126;?????????????? ??????;3;KIS Value;23,54;Actual;
2021;RS;RS127;??????? ??????;3;KIS Value;34,78;Actual;
2021;RS;RS211;??????????? ??????;3;KIS Value;33,24;Actual;
2021;RS;RS212;?????????? ??????;3;KIS Value;18,84;Actual;
2021;RS;RS213;????????? ??????;3;KIS Value;31,12;Actual;
2021;RS;RS214;????????? ??????;3;KIS Value;27,34;Actual;
2021;RS;RS215;?????????? ??????;3;KIS Value;26,7;Actual;
2021;RS;RS216;???????? ??????;3;KIS Value;26,26;Actual;
2021;RS;RS217;????? ??????;3;KIS Value;39,72;Actual;
2021;RS;RS218;?????????? ??????;3;KIS Value;51,12;Actual;
2021;RS;RS221;?????? ??????;3;KIS Value;13,94;Actual;
2021;RS;RS222;??????????? ??????;3;KIS Value;23,98;Actual;
2021;RS;RS223;?????????? ??????;3;KIS Value;14,26;Actual;
2021;RS;RS224;?????????? ??????;3;KIS Value;24,66;Actual;
2021;RS;RS225;???????? ??????;3;KIS Value;68,64;Actual;
2021;RS;RS226;???????? ??????;3;KIS Value;10,98;Actual;
2021;RS;RS227;?????????? ??????;3;KIS Value;20,28;Actual;
2021;RS;RS228;??????? ??????;3;KIS Value;22,84;Actual;
2021;RS;RS229;???????? ??????;3;KIS Value;10,44;Actual;
2021;RS;RSZZZ;Extra regio (RS);3;KIS Value;0,48;Actual;
2021;SI;SI031;Pomurska;3;KIS Value;27,02;Actual;
2021;SI;SI032;Podravska;3;KIS Value;109,88;Actual;
2021;SI;SI033;Koroska;3;KIS Value;16,42;Actual;
2021;SI;SI034;Savinjska;3;KIS Value;64,78;Actual;
2021;SI;SI035;Zasavska;3;KIS Value;11,62;Actual;
2021;SI;SI036;Posavska;3;KIS Value;16,88;Actual;
2021;SI;SI037;Jugovzhodna Slovenija;3;KIS Value;36,84;Actual;
2021;SI;SI038;Primorsko-notranjska;3;KIS Value;12,38;Actual;
2021;SI;SI041;Osrednjeslovenska;3;KIS Value;361,38;Actual;
2021;SI;SI042;Gorenjska;3;KIS Value;50,64;Actual;
2021;SI;SI043;Goriska;3;KIS Value;32,26;Actual;
2021;SI;SI044;Obalno-kraska;3;KIS Value;40,1;Actual;
2022;HR;HR021;Bjelovarsko-bilogorska županija;3;KIS Value;23,86;Actual;
2022;HR;HR022;Viroviti?ko-podravska županija;3;KIS Value;14,2;Actual;
2022;HR;HR023;Požeško-slavonska županija;3;KIS Value;15,28;Actual;
2022;HR;HR024;Brodsko-posavska županija;3;KIS Value;27,7;Actual;
2022;HR;HR025;Osje?ko-baranjska županija;3;KIS Value;68,74;Actual;
2022;HR;HR026;Vukovarsko-srijemska županija;3;KIS Value;33,36;Actual;
2022;HR;HR027;Karlova?ka županija;3;KIS Value;27,96;Actual;
2022;HR;HR028;Sisa?ko-moslava?ka županija;3;KIS Value;36,36;Actual;
2022;HR;HR031;Primorsko-goranska zupanija;3;KIS Value;80,62;Actual;
2022;HR;HR032;Licko-senjska zupanija;3;KIS Value;10,42;Actual;
2022;HR;HR033;Zadarska zupanija;3;KIS Value;42,7;Actual;
2022;HR;HR034;Sibensko-kninska zupanija;3;KIS Value;23,28;Actual;
2022;HR;HR035;Splitsko-dalmatinska zupanija;3;KIS Value;117,06;Actual;
2022;HR;HR036;Istarska zupanija;3;KIS Value;55,66;Actual;
2022;HR;HR037;Dubrovacko-neretvanska zupanija;3;KIS Value;33,82;Actual;
2022;HR;HR050;Grad Zagreb;3;KIS Value;329,96;Actual;
2022;HR;HR061;Me?imurska županija;3;KIS Value;22,24;Actual;
2022;HR;HR062;Varaždinska županija;3;KIS Value;38,58;Actual;
2022;HR;HR063;Koprivni?ko-križeva?ka županija;3;KIS Value;21,14;Actual;
2022;HR;HR064;Krapinsko-zagorska županija;3;KIS Value;30,38;Actual;
2022;HR;HR065;Zagreba?ka županija;3;KIS Value;87,88;Actual;
2022;MK;MK001;Vardarski;3;KIS Value;21,84;Actual;
2022;MK;MK002;Istocen;3;KIS Value;26,9;Actual;
2022;MK;MK003;Jugozapaden;3;KIS Value;34,66;Actual;
2022;MK;MK004;Jugoistocen;3;KIS Value;22,46;Actual;
2022;MK;MK005;Pelagoniski;3;KIS Value;38,08;Actual;
2022;MK;MK006;Poloski;3;KIS Value;44,8;Actual;
2022;MK;MK007;Severoistocen;3;KIS Value;24,74;Actual;
2022;MK;MK008;Skopski;3;KIS Value;206,7;Actual;
2022;RS;RS110;?????????? ??????;3;KIS Value;964,18;Actual;
2022;RS;RS121;???????????? ??????;3;KIS Value;22,18;Actual;
2022;RS;RS122;????????????? ??????;3;KIS Value;43;Actual;
2022;RS;RS123;?????????? ??????;3;KIS Value;176,5;Actual;
2022;RS;RS124;??????????????? ??????;3;KIS Value;16,2;Actual;
2022;RS;RS125;???????????? ??????;3;KIS Value;27,5;Actual;
2022;RS;RS126;?????????????? ??????;3;KIS Value;23,74;Actual;
2022;RS;RS127;??????? ??????;3;KIS Value;35,84;Actual;
2022;RS;RS211;??????????? ??????;3;KIS Value;33,8;Actual;
2022;RS;RS212;?????????? ??????;3;KIS Value;19,84;Actual;
2022;RS;RS213;????????? ??????;3;KIS Value;30,98;Actual;
2022;RS;RS214;????????? ??????;3;KIS Value;27,94;Actual;
2022;RS;RS215;?????????? ??????;3;KIS Value;26,96;Actual;
2022;RS;RS216;???????? ??????;3;KIS Value;26,96;Actual;
2022;RS;RS217;????? ??????;3;KIS Value;39,16;Actual;
2022;RS;RS218;?????????? ??????;3;KIS Value;49,58;Actual;
2022;RS;RS221;?????? ??????;3;KIS Value;14,38;Actual;
2022;RS;RS222;??????????? ??????;3;KIS Value;25,5;Actual;
2022;RS;RS223;?????????? ??????;3;KIS Value;14,46;Actual;
2022;RS;RS224;?????????? ??????;3;KIS Value;24,84;Actual;
2022;RS;RS225;???????? ??????;3;KIS Value;70,42;Actual;
2022;RS;RS226;???????? ??????;3;KIS Value;11,28;Actual;
2022;RS;RS227;?????????? ??????;3;KIS Value;21,38;Actual;
2022;RS;RS228;??????? ??????;3;KIS Value;23,48;Actual;
2022;RS;RS229;???????? ??????;3;KIS Value;10,36;Actual;
2022;RS;RSZZZ;Extra regio (RS);3;KIS Value;0,49;Actual;
2022;SI;SI031;Pomurska;3;KIS Value;27,54;Actual;
2022;SI;SI032;Podravska;3;KIS Value;113,66;Actual;
2022;SI;SI033;Koroska;3;KIS Value;16,7;Actual;
2022;SI;SI034;Savinjska;3;KIS Value;67,86;Actual;
2022;SI;SI035;Zasavska;3;KIS Value;11,94;Actual;
2022;SI;SI036;Posavska;3;KIS Value;17,94;Actual;
2022;SI;SI037;Jugovzhodna Slovenija;3;KIS Value;37,64;Actual;
2022;SI;SI038;Primorsko-notranjska;3;KIS Value;12,62;Actual;
2022;SI;SI041;Osrednjeslovenska;3;KIS Value;373;Actual;
2022;SI;SI042;Gorenjska;3;KIS Value;52,08;Actual;
2022;SI;SI043;Goriska;3;KIS Value;33,4;Actual;
2022;SI;SI044;Obalno-kraska;3;KIS Value;41;Actual;
2023;HR;HR021;Bjelovarsko-bilogorska županija;3;KIS Value;25,02;Actual;
2023;HR;HR022;Viroviti?ko-podravska županija;3;KIS Value;14,94;Actual;
2023;HR;HR023;Požeško-slavonska županija;3;KIS Value;16,08;Actual;
2023;HR;HR024;Brodsko-posavska županija;3;KIS Value;29,18;Actual;
2023;HR;HR025;Osje?ko-baranjska županija;3;KIS Value;73,02;Actual;
2023;HR;HR026;Vukovarsko-srijemska županija;3;KIS Value;35,14;Actual;
2023;HR;HR027;Karlova?ka županija;3;KIS Value;29,4;Actual;
2023;HR;HR028;Sisa?ko-moslava?ka županija;3;KIS Value;38,26;Actual;
2023;HR;HR031;Primorsko-goranska zupanija;3;KIS Value;84,74;Actual;
2023;HR;HR032;Licko-senjska zupanija;3;KIS Value;10,96;Actual;
2023;HR;HR033;Zadarska zupanija;3;KIS Value;44,76;Actual;
2023;HR;HR034;Sibensko-kninska zupanija;3;KIS Value;24,52;Actual;
2023;HR;HR035;Splitsko-dalmatinska zupanija;3;KIS Value;123,02;Actual;
2023;HR;HR036;Istarska zupanija;3;KIS Value;58,74;Actual;
2023;HR;HR037;Dubrovacko-neretvanska zupanija;3;KIS Value;35,66;Actual;
2023;HR;HR050;Grad Zagreb;3;KIS Value;347,38;Actual;
2023;HR;HR061;Me?imurska županija;3;KIS Value;23,4;Actual;
2023;HR;HR062;Varaždinska županija;3;KIS Value;40,58;Actual;
2023;HR;HR063;Koprivni?ko-križeva?ka županija;3;KIS Value;22,2;Actual;
2023;HR;HR064;Krapinsko-zagorska županija;3;KIS Value;31,94;Actual;
2023;HR;HR065;Zagreba?ka županija;3;KIS Value;92,26;Actual;
2023;MK;MK001;Vardarski;3;KIS Value;21,96;Actual;
2023;MK;MK002;Istocen;3;KIS Value;27,02;Actual;
2023;MK;MK003;Jugozapaden;3;KIS Value;34,78;Actual;
2023;MK;MK004;Jugoistocen;3;KIS Value;22,64;Actual;
2023;MK;MK005;Pelagoniski;3;KIS Value;38,32;Actual;
2023;MK;MK006;Poloski;3;KIS Value;44,98;Actual;
2023;MK;MK007;Severoistocen;3;KIS Value;24,84;Actual;
2023;MK;MK008;Skopski;3;KIS Value;209,02;Actual;
2023;RS;RS110;?????????? ??????;3;KIS Value;1008;Actual;
2023;RS;RS121;???????????? ??????;3;KIS Value;22,68;Actual;
2023;RS;RS122;????????????? ??????;3;KIS Value;44,14;Actual;
2023;RS;RS123;?????????? ??????;3;KIS Value;184,2;Actual;
2023;RS;RS124;??????????????? ??????;3;KIS Value;16,48;Actual;
2023;RS;RS125;???????????? ??????;3;KIS Value;28,42;Actual;
2023;RS;RS126;?????????????? ??????;3;KIS Value;24,26;Actual;
2023;RS;RS127;??????? ??????;3;KIS Value;36,64;Actual;
2023;RS;RS211;??????????? ??????;3;KIS Value;34,48;Actual;
2023;RS;RS212;?????????? ??????;3;KIS Value;20,26;Actual;
2023;RS;RS213;????????? ??????;3;KIS Value;31,58;Actual;
2023;RS;RS214;????????? ??????;3;KIS Value;28,84;Actual;
2023;RS;RS215;?????????? ??????;3;KIS Value;27,48;Actual;
2023;RS;RS216;???????? ??????;3;KIS Value;27,54;Actual;
2023;RS;RS217;????? ??????;3;KIS Value;39,9;Actual;
2023;RS;RS218;?????????? ??????;3;KIS Value;50,62;Actual;
2023;RS;RS221;?????? ??????;3;KIS Value;14,68;Actual;
2023;RS;RS222;??????????? ??????;3;KIS Value;26,06;Actual;
2023;RS;RS223;?????????? ??????;3;KIS Value;14,72;Actual;
2023;RS;RS224;?????????? ??????;3;KIS Value;25,3;Actual;
2023;RS;RS225;???????? ??????;3;KIS Value;72,02;Actual;
2023;RS;RS226;???????? ??????;3;KIS Value;11,54;Actual;
2023;RS;RS227;?????????? ??????;3;KIS Value;21,84;Actual;
2023;RS;RS228;??????? ??????;3;KIS Value;23,84;Actual;
2023;RS;RS229;???????? ??????;3;KIS Value;10,52;Actual;
2023;RS;RSZZZ;Extra regio (RS);3;KIS Value;0,5;Actual;
2023;SI;SI031;Pomurska;3;KIS Value;28,04;Actual;
2023;SI;SI032;Podravska;3;KIS Value;115,86;Actual;
2023;SI;SI033;Koroska;3;KIS Value;17,02;Actual;
2023;SI;SI034;Savinjska;3;KIS Value;69,2;Actual;
2023;SI;SI035;Zasavska;3;KIS Value;12,16;Actual;
2023;SI;SI036;Posavska;3;KIS Value;18,24;Actual;
2023;SI;SI037;Jugovzhodna Slovenija;3;KIS Value;38,34;Actual;
2023;SI;SI038;Primorsko-notranjska;3;KIS Value;12,88;Actual;
2023;SI;SI041;Osrednjeslovenska;3;KIS Value;382,32;Actual;
2023;SI;SI042;Gorenjska;3;KIS Value;53,32;Actual;
2023;SI;SI043;Goriska;3;KIS Value;34,6;Actual;
2023;SI;SI044;Obalno-kraska;3;KIS Value;41,94;Actual;
2024;HR;HR021;Bjelovarsko-bilogorska županija;3;KIS Value;26,26;Actual;
2024;HR;HR022;Viroviti?ko-podravska županija;3;KIS Value;15,5;Actual;
2024;HR;HR023;Požeško-slavonska županija;3;KIS Value;16,6;Actual;
2024;HR;HR024;Brodsko-posavska županija;3;KIS Value;30,46;Actual;
2024;HR;HR025;Osje?ko-baranjska županija;3;KIS Value;76,7;Actual;
2024;HR;HR026;Vukovarsko-srijemska županija;3;KIS Value;36,44;Actual;
2024;HR;HR027;Karlova?ka županija;3;KIS Value;30,72;Actual;
2024;HR;HR028;Sisa?ko-moslava?ka županija;3;KIS Value;39,94;Actual;
2024;HR;HR031;Primorsko-goranska zupanija;3;KIS Value;89,44;Actual;
2024;HR;HR032;Licko-senjska zupanija;3;KIS Value;11,34;Actual;
2024;HR;HR033;Zadarska zupanija;3;KIS Value;46,9;Actual;
2024;HR;HR034;Sibensko-kninska zupanija;3;KIS Value;25,56;Actual;
2024;HR;HR035;Splitsko-dalmatinska zupanija;3;KIS Value;129,42;Actual;
