TERRITORY_ID,NAME_HTML,UNIT,Year,GDP_Value
RS211,Златиборска област,Million EUR,1993,
RS212,Колубарска област,Million EUR,1993,
RS213,Мачванска област,Million EUR,1993,
RS214,Моравичка област,Million EUR,1993,
RS215,Поморавска област,Million EUR,1993,
RS216,Расинска област,Million EUR,1993,
RS217,Рашка област,Million EUR,1993,
RS218,Шумадијска област,Million EUR,1993,
RS221,Борска област,Million EUR,1993,
RS222,Браничевска област,Million EUR,1993,
RS223,Зајечарска област,Million EUR,1993,
RS224,Јабланичка област,Million EUR,1993,
RS225,Нишавска област,Million EUR,1993,
RS226,Пиротска област,Million EUR,1993,
RS227,Подунавска област,Million EUR,1993,
RS228,Пчињска област,Million EUR,1993,
RS229,Топличка област,Million EUR,1993,
SI031,Pomurska,Million EUR,1993,526.25
SI032,Podravska,Million EUR,1993,1648.84
SI033,Koroska,Million EUR,1993,340.22
SI034,Savinjska,Million EUR,1993,1413.75
SI035,Zasavska,Million EUR,1993,244.65
SI036,Posavska,Million EUR,1993,392.46
SI037,Jugovzhodna Slovenija,Million EUR,1993,749.24
SI038,Primorsko-notranjska,Million EUR,1993,250.38
SI041,Osrednjeslovenska,Million EUR,1993,3683.14
SI042,Gorenjska,Million EUR,1993,976.05
SI043,Goriska,Million EUR,1993,525.62
SI044,Obalno-kraska,Million EUR,1993,803.4
HR021,Bjelovarsko-bilogorska županija,Million EUR,1994,312.0
HR022,Virovitičko-podravska županija,Million EUR,1994,223.3
HR023,Požeško-slavonska županija,Million EUR,1994,194.2
HR024,Brodsko-posavska županija,Million EUR,1994,328.9
HR025,Osječko-baranjska županija,Million EUR,1994,761.7
HR026,Vukovarsko-srijemska županija,Million EUR,1994,298.1
HR027,Karlovačka županija,Million EUR,1994,278.7
HR028,Sisačko-moslavačka županija,Million EUR,1994,460.5
HR031,Primorsko-goranska zupanija,Million EUR,1994,1149.0
HR032,Licko-senjska zupanija,Million EUR,1994,111.7
HR033,Zadarska zupanija,Million EUR,1994,324.3
HR034,Sibensko-kninska zupanija,Million EUR,1994,221.8
HR035,Splitsko-dalmatinska zupanija,Million EUR,1994,1028.7
HR036,Istarska zupanija,Million EUR,1994,771.0
HR037,Dubrovacko-neretvanska zupanija,Million EUR,1994,306.4
HR050,Grad Zagreb,Million EUR,1994,3638.3
HR061,Međimurska županija,Million EUR,1994,282.3
HR062,Varaždinska županija,Million EUR,1994,500.0
HR063,Koprivničko-križevačka županija,Million EUR,1994,465.7
HR064,Krapinsko-zagorska županija,Million EUR,1994,338.6
HR065,Zagrebačka županija,Million EUR,1994,701.3
ME000,Crna Gora,Million EUR,1994,
MK001,Vardarski,Million EUR,1994,182.8
MK002,Istocen,Million EUR,1994,210.1
MK003,Jugozapaden,Million EUR,1994,286.4
MK004,Jugoistocen,Million EUR,1994,221.1
MK005,Pelagoniski,Million EUR,1994,429.8
MK006,Poloski,Million EUR,1994,238.0
MK007,Severoistocen,Million EUR,1994,169.0
MK008,Skopski,Million EUR,1994,1260.9
RS110,Београдска област,Million EUR,1994,
RS121,Западнобачка област,Million EUR,1994,
RS122,Јужнобанатска област,Million EUR,1994,
RS123,Јужнобачка област,Million EUR,1994,
RS124,Севернобанатска област,Million EUR,1994,
RS125,Севернобачка област,Million EUR,1994,
RS126,Средњобанатска област,Million EUR,1994,
RS127,Сремска област,Million EUR,1994,
RS211,Златиборска област,Million EUR,1994,
RS212,Колубарска област,Million EUR,1994,
RS213,Мачванска област,Million EUR,1994,
RS214,Моравичка област,Million EUR,1994,
RS215,Поморавска област,Million EUR,1994,
RS216,Расинска област,Million EUR,1994,
RS217,Рашка област,Million EUR,1994,
RS218,Шумадијска област,Million EUR,1994,
RS221,Борска област,Million EUR,1994,
RS222,Браничевска област,Million EUR,1994,
RS223,Зајечарска област,Million EUR,1994,
RS224,Јабланичка област,Million EUR,1994,
RS225,Нишавска област,Million EUR,1994,
RS226,Пиротска област,Million EUR,1994,
RS227,Подунавска област,Million EUR,1994,
RS228,Пчињска област,Million EUR,1994,
RS229,Топличка област,Million EUR,1994,
RSZZZ,Extra regio (RS),Million EUR,1994,
SI031,Pomurska,Million EUR,1994,568.33
SI032,Podravska,Million EUR,1994,1831.65
SI033,Koroska,Million EUR,1994,374.59
SI034,Savinjska,Million EUR,1994,1548.5
SI035,Zasavska,Million EUR,1994,264.18
SI036,Posavska,Million EUR,1994,423.37
SI037,Jugovzhodna Slovenija,Million EUR,1994,819.64
SI038,Primorsko-notranjska,Million EUR,1994,268.92
SI041,Osrednjeslovenska,Million EUR,1994,4241.11
SI042,Gorenjska,Million EUR,1994,1103.46
SI043,Goriska,Million EUR,1994,605.58
SI044,Obalno-kraska,Million EUR,1994,888.73
HR021,Bjelovarsko-bilogorska županija,Million EUR,1994,312.0
HR022,Virovitičko-podravska županija,Million EUR,1994,223.3
HR023,Požeško-slavonska županija,Million EUR,1994,194.2
HR024,Brodsko-posavska županija,Million EUR,1994,328.9
HR025,Osječko-baranjska županija,Million EUR,1994,761.7
HR026,Vukovarsko-srijemska županija,Million EUR,1994,298.1
HR027,Karlovačka županija,Million EUR,1994,278.7
HR028,Sisačko-moslavačka županija,Million EUR,1994,460.5
HR031,Primorsko-goranska zupanija,Million EUR,1994,1149.0
HR032,Licko-senjska zupanija,Million EUR,1994,111.7
HR033,Zadarska zupanija,Million EUR,1994,324.3
HR034,Sibensko-kninska zupanija,Million EUR,1994,221.8
HR035,Splitsko-dalmatinska zupanija,Million EUR,1994,1028.7
HR036,Istarska zupanija,Million EUR,1994,771.0
HR037,Dubrovacko-neretvanska zupanija,Million EUR,1994,306.4
HR050,Grad Zagreb,Million EUR,1994,3638.3
HR061,Međimurska županija,Million EUR,1994,282.3
HR062,Varaždinska županija,Million EUR,1994,500.0
HR063,Koprivničko-križevačka županija,Million EUR,1994,465.7
HR064,Krapinsko-zagorska županija,Million EUR,1994,338.6
HR065,Zagrebačka županija,Million EUR,1994,701.3
ME000,Crna Gora,Million EUR,1994,
MK001,Vardarski,Million EUR,1994,182.8
MK002,Istocen,Million EUR,1994,210.1
MK003,Jugozapaden,Million EUR,1994,286.4
MK004,Jugoistocen,Million EUR,1994,221.1
MK005,Pelagoniski,Million EUR,1994,429.8
MK006,Poloski,Million EUR,1994,238.0
MK007,Severoistocen,Million EUR,1994,169.0
MK008,Skopski,Million EUR,1994,1260.9
RS110,Београдска област,Million EUR,1994,
RS121,Западнобачка област,Million EUR,1994,
RS122,Јужнобанатска област,Million EUR,1994,
RS123,Јужнобачка област,Million EUR,1994,
RS124,Севернобанатска област,Million EUR,1994,
RS125,Севернобачка област,Million EUR,1994,
RS126,Средњобанатска област,Million EUR,1994,
RS127,Сремска област,Million EUR,1994,
RS211,Златиборска област,Million EUR,1994,
RS212,Колубарска област,Million EUR,1994,
RS213,Мачванска област,Million EUR,1994,
RS214,Моравичка област,Million EUR,1994,
RS215,Поморавска област,Million EUR,1994,
RS216,Расинска област,Million EUR,1994,
RS217,Рашка област,Million EUR,1994,
RS218,Шумадијска област,Million EUR,1994,
RS221,Борска област,Million EUR,1994,
RS222,Браничевска област,Million EUR,1994,
RS223,Зајечарска област,Million EUR,1994,
RS224,Јабланичка област,Million EUR,1994,
RS225,Нишавска област,Million EUR,1994,
RS226,Пиротска област,Million EUR,1994,
RS227,Подунавска област,Million EUR,1994,
RS228,Пчињска област,Million EUR,1994,
RS229,Топличка област,Million EUR,1994,
SI031,Pomurska,Million EUR,1994,568.33
SI032,Podravska,Million EUR,1994,1831.65
SI033,Koroska,Million EUR,1994,374.59
SI034,Savinjska,Million EUR,1994,1548.5
SI035,Zasavska,Million EUR,1994,264.18
SI036,Posavska,Million EUR,1994,423.37
SI037,Jugovzhodna Slovenija,Million EUR,1994,819.64
SI038,Primorsko-notranjska,Million EUR,1994,268.92
SI041,Osrednjeslovenska,Million EUR,1994,4241.11
SI042,Gorenjska,Million EUR,1994,1103.46
SI043,Goriska,Million EUR,1994,605.58
SI044,Obalno-kraska,Million EUR,1994,888.73
HR021,Bjelovarsko-bilogorska županija,Million EUR,1995,425.8
HR022,Virovitičko-podravska županija,Million EUR,1995,304.8
HR023,Požeško-slavonska županija,Million EUR,1995,265.0
HR024,Brodsko-posavska županija,Million EUR,1995,448.8
HR025,Osječko-baranjska županija,Million EUR,1995,1039.5
HR026,Vukovarsko-srijemska županija,Million EUR,1995,406.8
HR027,Karlovačka županija,Million EUR,1995,380.3
HR028,Sisačko-moslavačka županija,Million EUR,1995,628.4
HR031,Primorsko-goranska zupanija,Million EUR,1995,1549.68
HR032,Licko-senjska zupanija,Million EUR,1995,150.62
HR033,Zadarska zupanija,Million EUR,1995,437.34
HR034,Sibensko-kninska zupanija,Million EUR,1995,299.16
HR035,Splitsko-dalmatinska zupanija,Million EUR,1995,1387.32
HR036,Istarska zupanija,Million EUR,1995,1039.8
HR037,Dubrovacko-neretvanska zupanija,Million EUR,1995,413.16
HR050,Grad Zagreb,Million EUR,1995,4964.7
HR061,Međimurska županija,Million EUR,1995,385.2
HR062,Varaždinska županija,Million EUR,1995,682.3
HR063,Koprivničko-križevačka županija,Million EUR,1995,635.4
HR064,Krapinsko-zagorska županija,Million EUR,1995,462.1
HR065,Zagrebačka županija,Million EUR,1995,957.0
ME000,Crna Gora,Million EUR,1995,
MK001,Vardarski,Million EUR,1995,219.5
MK002,Istocen,Million EUR,1995,252.2
MK003,Jugozapaden,Million EUR,1995,343.9
MK004,Jugoistocen,Million EUR,1995,265.4
MK005,Pelagoniski,Million EUR,1995,516.0
MK006,Poloski,Million EUR,1995,285.7
MK007,Severoistocen,Million EUR,1995,202.9
MK008,Skopski,Million EUR,1995,1513.8
RS110,Београдска област,Million EUR,1995,6833.0
RS121,Западнобачка област,Million EUR,1995,738.1
RS122,Јужнобанатска област,Million EUR,1995,1179.9
RS123,Јужнобачка област,Million EUR,1995,3346.2
RS124,Севернобанатска област,Million EUR,1995,598.6
RS125,Севернобачка област,Million EUR,1995,736.8
RS126,Средњобанатска област,Million EUR,1995,857.6
RS127,Сремска област,Million EUR,1995,1139.7
RS211,Златиборска област,Million EUR,1995,804.6
RS212,Колубарска област,Million EUR,1995,553.3
RS213,Мачванска област,Million EUR,1995,830.9
RS214,Моравичка област,Million EUR,1995,795.7
RS215,Поморавска област,Million EUR,1995,659.8
RS216,Расинска област,Million EUR,1995,878.4
RS217,Рашка област,Million EUR,1995,684.0
RS218,Шумадијска област,Million EUR,1995,769.8
RS221,Борска област,Million EUR,1995,455.6
RS222,Браничевска област,Million EUR,1995,632.8
RS223,Зајечарска област,Million EUR,1995,385.0
RS224,Јабланичка област,Million EUR,1995,600.2
RS225,Нишавска област,Million EUR,1995,1317.2
RS226,Пиротска област,Million EUR,1995,262.0
RS227,Подунавска област,Million EUR,1995,463.9
RS228,Пчињска област,Million EUR,1995,696.6
RS229,Топличка област,Million EUR,1995,260.5
RSZZZ,Extra regio (RS),Million EUR,1995,15.2
SI031,Pomurska,Million EUR,1995,691.12
SI032,Podravska,Million EUR,1995,2293.6
SI033,Koroska,Million EUR,1995,464.31
SI034,Savinjska,Million EUR,1995,1911.47
SI035,Zasavska,Million EUR,1995,321.32
SI036,Posavska,Million EUR,1995,514.44
SI037,Jugovzhodna Slovenija,Million EUR,1995,1012.44
SI038,Primorsko-notranjska,Million EUR,1995,326.25
SI041,Osrednjeslovenska,Million EUR,1995,5505.13
SI042,Gorenjska,Million EUR,1995,1405.25
SI043,Goriska,Million EUR,1995,786.45
SI044,Obalno-kraska,Million EUR,1995,1108.59
HR021,Bjelovarsko-bilogorska županija,Million EUR,1995,425.8
HR022,Virovitičko-podravska županija,Million EUR,1995,304.8
HR023,Požeško-slavonska županija,Million EUR,1995,265.0
HR024,Brodsko-posavska županija,Million EUR,1995,448.8
HR025,Osječko-baranjska županija,Million EUR,1995,1039.5
HR026,Vukovarsko-srijemska županija,Million EUR,1995,406.8
HR027,Karlovačka županija,Million EUR,1995,380.3
HR028,Sisačko-moslavačka županija,Million EUR,1995,628.4
HR031,Primorsko-goranska zupanija,Million EUR,1995,1549.68
HR032,Licko-senjska zupanija,Million EUR,1995,150.62
HR033,Zadarska zupanija,Million EUR,1995,437.34
HR034,Sibensko-kninska zupanija,Million EUR,1995,299.16
HR035,Splitsko-dalmatinska zupanija,Million EUR,1995,1387.32
HR036,Istarska zupanija,Million EUR,1995,1039.8
HR037,Dubrovacko-neretvanska zupanija,Million EUR,1995,413.16
HR050,Grad Zagreb,Million EUR,1995,4964.7
HR061,Međimurska županija,Million EUR,1995,385.2
HR062,Varaždinska županija,Million EUR,1995,682.3
HR063,Koprivničko-križevačka županija,Million EUR,1995,635.4
HR064,Krapinsko-zagorska županija,Million EUR,1995,462.1
HR065,Zagrebačka županija,Million EUR,1995,957.0
ME000,Crna Gora,Million EUR,1995,
MK001,Vardarski,Million EUR,1995,219.5
MK002,Istocen,Million EUR,1995,252.2
MK003,Jugozapaden,Million EUR,1995,343.9
MK004,Jugoistocen,Million EUR,1995,265.4
MK005,Pelagoniski,Million EUR,1995,516.0
MK006,Poloski,Million EUR,1995,285.7
MK007,Severoistocen,Million EUR,1995,202.9
MK008,Skopski,Million EUR,1995,1513.8
RS110,Београдска област,Million EUR,1995,6833.0
RS121,Западнобачка област,Million EUR,1995,738.1
RS122,Јужнобанатска област,Million EUR,1995,1179.9
RS123,Јужнобачка област,Million EUR,1995,3346.2
RS124,Севернобанатска област,Million EUR,1995,598.6
RS125,Севернобачка област,Million EUR,1995,736.8
RS126,Средњобанатска област,Million EUR,1995,857.6
RS127,Сремска област,Million EUR,1995,1139.7
RS211,Златиборска област,Million EUR,1995,804.6
RS212,Колубарска област,Million EUR,1995,553.3
RS213,Мачванска област,Million EUR,1995,830.9
RS214,Моравичка област,Million EUR,1995,795.7
RS215,Поморавска област,Million EUR,1995,659.8
RS216,Расинска област,Million EUR,1995,878.4
RS217,Рашка област,Million EUR,1995,684.0
RS218,Шумадијска област,Million EUR,1995,769.8
RS221,Борска област,Million EUR,1995,455.6
RS222,Браничевска област,Million EUR,1995,632.8
RS223,Зајечарска област,Million EUR,1995,385.0
RS224,Јабланичка област,Million EUR,1995,600.2
RS225,Нишавска област,Million EUR,1995,1317.2
RS226,Пиротска област,Million EUR,1995,262.0
RS227,Подунавска област,Million EUR,1995,463.9
RS228,Пчињска област,Million EUR,1995,696.6
RS229,Топличка област,Million EUR,1995,260.5
SI031,Pomurska,Million EUR,1995,691.12
SI032,Podravska,Million EUR,1995,2293.6
SI033,Koroska,Million EUR,1995,464.31
SI034,Savinjska,Million EUR,1995,1911.47
SI035,Zasavska,Million EUR,1995,321.32
SI036,Posavska,Million EUR,1995,514.44
SI037,Jugovzhodna Slovenija,Million EUR,1995,1012.44
SI038,Primorsko-notranjska,Million EUR,1995,326.25
SI041,Osrednjeslovenska,Million EUR,1995,5505.13
SI042,Gorenjska,Million EUR,1995,1405.25
SI043,Goriska,Million EUR,1995,786.45
SI044,Obalno-kraska,Million EUR,1995,1108.59
HR021,Bjelovarsko-bilogorska županija,Million EUR,1996,456.3
HR022,Virovitičko-podravska županija,Million EUR,1996,324.3
